SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100226,0,Revolving loans,F,N,N,2,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-13584,-680,-350.0,-2097,,1,1,0,1,0,0,Sales staff,4.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.3941632655162739,0.6365722494978974,,0.1148,0.084,0.9945,0.9252,0.0034,0.0932,0.1262,0.3054,0.3471,0.0393,0.0936,0.1036,0.0,0.0,0.063,0.0955,0.9975,0.9673,0.0,0.0,0.1379,0.375,0.4167,0.0151,0.0551,0.0637,0.0,0.0,0.1218,0.0921,0.9975,0.9665,0.0,0.12,0.1379,0.375,0.4167,0.0206,0.1,0.1027,0.0,0.0,reg oper account,block of flats,0.0544,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100227,0,Cash loans,M,N,N,0,292500.0,1024740.0,55719.0,900000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006207,-10010,-240,-4629.0,-2680,,1,1,1,1,1,0,Managers,1.0,2,2,WEDNESDAY,14,0,0,0,1,1,0,Self-employed,0.4129435398173111,0.6348960636020012,0.2970866116472028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-964.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100230,0,Revolving loans,F,N,N,0,135000.0,405000.0,20250.0,405000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-19070,-837,-6789.0,-2595,,1,1,1,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.6215554079882224,0.3715433102138179,0.180887977767074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,10.0,0.0,-481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100246,1,Cash loans,F,N,Y,0,135000.0,495216.0,26995.5,427500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-12824,-154,-6764.0,-126,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.044020822931951,0.2431864804420123,0.0577,0.0854,0.9826,0.762,0.015,0.0,0.1379,0.1667,0.2083,0.053,0.0454,0.0544,0.0077,0.0487,0.0588,0.0886,0.9826,0.7713,0.0151,0.0,0.1379,0.1667,0.2083,0.0542,0.0496,0.0567,0.0078,0.0515,0.0583,0.0854,0.9826,0.7652,0.0151,0.0,0.1379,0.1667,0.2083,0.0539,0.0462,0.0554,0.0078,0.0497,reg oper account,block of flats,0.0616,"Stone, brick",No,0.0,0.0,0.0,0.0,-309.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100252,0,Cash loans,F,N,Y,0,225000.0,490495.5,50391.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-17715,-1256,-5284.0,-1238,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.6709671766393199,,0.232,0.2113,0.9886,0.8436,0.064,0.2,0.1724,0.3333,0.0417,0.142,0.1858,0.2913,0.0154,0.0199,0.2363,0.2192,0.9886,0.8497,0.0646,0.2014,0.1724,0.3333,0.0417,0.1452,0.2029,0.3035,0.0156,0.021,0.2342,0.2113,0.9886,0.8457,0.0644,0.2,0.1724,0.3333,0.0417,0.1445,0.189,0.2966,0.0155,0.0203,org spec account,block of flats,0.2685,Panel,No,3.0,0.0,3.0,0.0,-470.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100265,0,Cash loans,F,N,Y,0,112500.0,723996.0,34960.5,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-8302,-278,-1219.0,-959,,1,1,0,1,1,0,Sales staff,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,0.3891381501043357,0.5777182931688097,0.3944954053123993,0.032,0.0229,0.9742,0.6464,0.0037,0.0,0.069,0.125,0.1667,0.0448,0.0252,0.0204,0.0039,0.002,0.0326,0.0238,0.9742,0.6602,0.0037,0.0,0.069,0.125,0.1667,0.0458,0.0275,0.0213,0.0039,0.0022,0.0323,0.0229,0.9742,0.6511,0.0037,0.0,0.069,0.125,0.1667,0.0456,0.0257,0.0208,0.0039,0.0021,reg oper account,block of flats,0.0186,Block,No,3.0,0.0,3.0,0.0,-800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100274,0,Cash loans,M,Y,Y,0,308250.0,1305000.0,38281.5,1305000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-15612,-1106,-8060.0,-4018,6.0,1,1,1,1,1,0,Drivers,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.6529430442014209,0.6984528683753916,0.8004513396487078,0.1979,0.1629,0.9851,,,0.24,0.2069,0.3333,,,,0.2063,,0.1504,0.2017,0.1689999999999999,0.9851,,,0.2417,0.2069,0.3333,,,,0.2149,,0.1592,0.1999,0.1629,0.9851,,,0.24,0.2069,0.3333,,,,0.21,,0.1535,,block of flats,0.1949,Panel,No,1.0,0.0,1.0,0.0,-2263.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100281,0,Cash loans,F,N,Y,1,112500.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.025164,-17957,-4942,-7868.0,-1478,,1,1,1,1,0,0,Sales staff,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.6609074073182916,0.622922000268356,0.0124,0.0,0.9702,0.5920000000000001,0.0017,0.0,0.069,0.0417,,0.0093,0.0101,0.0104,0.0,0.0,0.0126,0.0,0.9702,0.608,0.0017,0.0,0.069,0.0417,,0.0095,0.011,0.0108,0.0,0.0,0.0125,0.0,0.9702,0.5975,0.0017,0.0,0.069,0.0417,,0.0095,0.0103,0.0105,0.0,0.0,not specified,block of flats,0.0091,Wooden,No,0.0,0.0,0.0,0.0,-1631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
100283,0,Cash loans,F,N,Y,0,135000.0,747000.0,38268.0,747000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-12585,-870,-6120.0,-4734,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,,0.6535724567257833,0.8327850252992314,0.0825,,0.9737,,,0.0,0.1379,0.1667,,,,0.0644,,0.0,0.084,,0.9737,,,0.0,0.1379,0.1667,,,,0.0671,,0.0,0.0833,,0.9737,,,0.0,0.1379,0.1667,,,,0.0656,,0.0,,block of flats,0.0506,"Stone, brick",No,4.0,1.0,4.0,1.0,-914.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
100285,0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,Rented apartment,0.028663,-10755,-1185,-765.0,-3443,,1,1,0,1,0,0,Cooking staff,2.0,2,2,THURSDAY,13,0,0,0,1,1,0,Self-employed,,0.4354125753011015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100291,0,Cash loans,F,N,N,1,153000.0,292500.0,14355.0,292500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.015221,-11881,-716,-2283.0,-4417,,1,1,1,1,1,1,Sales staff,3.0,2,2,TUESDAY,17,0,0,0,0,0,0,Self-employed,,0.18241258581846,0.3312508645909018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100297,0,Cash loans,M,Y,N,0,135000.0,334152.0,17059.5,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-10427,-1274,-2609.0,-3027,9.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Self-employed,,0.6126231664059472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-1002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100298,0,Cash loans,F,N,Y,0,270000.0,473760.0,48676.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-16223,-3077,-3425.0,-5501,,1,1,0,1,0,0,Managers,2.0,3,1,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.4923105677275208,,0.1959,0.3627,0.9712,0.6056,0.0377,0.0,0.3793,0.1667,0.0417,0.1716,0.1513,0.2448,0.0386,0.1504,0.1996,0.3764,0.9712,0.621,0.038,0.0,0.3793,0.1667,0.0417,0.1755,0.1653,0.255,0.0389,0.1593,0.1978,0.3627,0.9712,0.6109,0.0379,0.0,0.3793,0.1667,0.0417,0.1746,0.1539,0.2492,0.0388,0.1536,reg oper account,block of flats,0.2252,"Stone, brick",No,0.0,0.0,0.0,0.0,-1485.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100314,0,Cash loans,M,N,N,2,292500.0,239850.0,25960.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10788,-2573,-5248.0,-3478,,1,1,1,1,1,0,Laborers,4.0,2,2,TUESDAY,12,0,1,1,0,1,1,Self-employed,0.2177197828060838,0.7807633668999076,0.7700870700124128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1073.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100324,0,Cash loans,F,Y,Y,1,112500.0,152820.0,18265.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.003069,-10471,-1753,-4922.0,-2885,1.0,1,1,0,1,0,0,Sales staff,2.0,3,3,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.4704602541955576,0.659140920402117,,0.1649,0.0928,0.9901,,,0.12,0.1034,0.375,,0.0145,,0.077,,0.0,0.1681,0.0963,0.9901,,,0.1208,0.1034,0.375,,0.0149,,0.0803,,0.0,0.1665,0.0928,0.9901,,,0.12,0.1034,0.375,,0.0148,,0.0784,,0.0,,block of flats,0.1047,Panel,No,0.0,0.0,0.0,0.0,-1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100345,0,Cash loans,F,N,N,0,157500.0,450000.0,17095.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-21154,-951,-5892.0,-3720,,1,1,1,1,0,0,Laborers,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,,0.5215499611050477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-631.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100353,0,Cash loans,F,N,Y,0,81000.0,536917.5,19282.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.031329,-17941,-535,-13472.0,-1493,,1,1,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,8,0,0,0,0,0,0,Self-employed,,0.1671032782815753,,0.1237,0.1069,0.9816,0.7484,0.0169,0.0,0.1379,0.1667,0.2083,0.1279,0.1009,0.1106,0.0,0.0444,0.1261,0.1109,0.9816,0.7583,0.017,0.0,0.1379,0.1667,0.2083,0.1309,0.1102,0.1153,0.0,0.047,0.1249,0.1069,0.9816,0.7518,0.017,0.0,0.1379,0.1667,0.2083,0.1302,0.1026,0.1126,0.0,0.0453,reg oper account,block of flats,0.0962,"Stone, brick",No,6.0,0.0,5.0,0.0,-617.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100369,0,Cash loans,F,N,Y,0,157500.0,528633.0,22527.0,472500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0105,-19323,-571,-67.0,-2779,,1,1,0,1,0,0,Laborers,2.0,3,3,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.7192595409679079,0.2714429768279456,0.7713615919194317,0.4082,0.1639999999999999,0.9995,0.9932,0.0683,0.32,0.1379,0.625,0.6667,0.1931,0.3291,0.2011,0.0174,0.1108,0.2437,0.0867,0.9995,0.9935,0.0582,0.1611,0.069,0.625,0.6667,0.1872,0.2048,0.1829,0.0,0.0,0.4122,0.1639999999999999,0.9995,0.9933,0.0687,0.32,0.1379,0.625,0.6667,0.1965,0.3348,0.2047,0.0175,0.1131,reg oper account,block of flats,0.2178,Block,No,0.0,0.0,0.0,0.0,-459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
100378,0,Cash loans,F,Y,Y,1,247500.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.008575,-15017,-639,-3996.0,-3979,3.0,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,0.5289658285087285,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-811.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
100389,0,Cash loans,M,Y,Y,0,247500.0,1971072.0,68643.0,1800000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207,-14216,-365,-3183.0,-4423,13.0,1,1,1,1,0,0,Core staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,0.5585815844555191,0.748204082783147,0.7394117535524816,0.2227,0.0355,0.9816,0.7484,0.0018,0.24,0.2069,0.3333,0.375,0.0877,0.1807,0.2295,0.0039,0.0906,0.2269,0.0368,0.9816,0.7583,0.0018,0.2417,0.2069,0.3333,0.375,0.0897,0.1974,0.2392,0.0039,0.0959,0.2248,0.0355,0.9816,0.7518,0.0018,0.24,0.2069,0.3333,0.375,0.0892,0.1838,0.2337,0.0039,0.0925,reg oper account,block of flats,0.2002,Panel,No,0.0,0.0,0.0,0.0,-2421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100411,0,Cash loans,M,Y,N,1,450000.0,1035832.5,33412.5,904500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009334,-19410,-5545,-1006.0,-1822,9.0,1,1,1,1,0,0,Managers,3.0,2,2,WEDNESDAY,15,0,0,0,0,1,1,Self-employed,,0.6097806994342824,0.2238313174701554,0.0103,0.2148,0.9752,0.66,0.0,0.0,0.1034,0.125,0.0417,0.0468,0.0084,0.0236,0.0,0.0844,0.0105,0.2229,0.9752,0.6733,0.0,0.0,0.1034,0.125,0.0417,0.0479,0.0092,0.0246,0.0,0.0893,0.0104,0.2148,0.9752,0.6645,0.0,0.0,0.1034,0.125,0.0417,0.0477,0.0086,0.0241,0.0,0.0862,reg oper account,block of flats,0.0369,"Stone, brick",No,0.0,0.0,0.0,0.0,-792.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100414,0,Cash loans,F,N,Y,0,112500.0,533304.0,27360.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634,-12360,-4048,-5972.0,-4193,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,10,0,0,0,1,1,0,Self-employed,,0.5570077120596583,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100415,0,Cash loans,F,N,Y,2,112500.0,792162.0,38241.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-13552,-2418,-755.0,-1252,,1,1,0,1,0,0,Sales staff,4.0,2,2,MONDAY,5,0,0,0,0,0,0,Self-employed,0.7796242500923876,0.2338257164484567,0.8327850252992314,0.0825,0.0712,0.9757,0.6668,0.0302,0.0,0.2069,0.1667,0.2083,0.076,0.0672,0.0695,0.0,0.0,0.084,0.0739,0.9757,0.6798,0.0305,0.0,0.2069,0.1667,0.2083,0.0777,0.0735,0.0724,0.0,0.0,0.0833,0.0712,0.9757,0.6713,0.0304,0.0,0.2069,0.1667,0.2083,0.0773,0.0684,0.0708,0.0,0.0,reg oper spec account,block of flats,0.0719,Panel,No,0.0,0.0,0.0,0.0,-2275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0
100423,0,Cash loans,F,Y,Y,0,472500.0,1327648.5,42957.0,1039500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-16376,-1251,-673.0,-4310,6.0,1,1,0,1,0,1,High skill tech staff,2.0,1,1,WEDNESDAY,16,0,0,0,0,1,1,Self-employed,0.8028667918323259,0.0509156034933721,0.7121551551910698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
100428,0,Cash loans,F,Y,Y,0,90000.0,1224990.0,35946.0,877500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.007305,-19998,-2082,-393.0,-3499,18.0,1,1,0,1,0,0,Drivers,2.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,Self-employed,0.8519054529826264,0.5612876560786817,0.5370699579791587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1.0
100433,0,Cash loans,F,N,Y,1,157500.0,472500.0,45454.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0196889999999999,-16048,-3879,-10146.0,-4217,,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Self-employed,0.7326473092658811,0.1995430892462679,0.7850520263728172,0.0412,0.0354,0.9742,,,0.0,0.069,0.1667,,0.0268,,0.0312,,0.0,0.042,0.0367,0.9742,,,0.0,0.069,0.1667,,0.0275,,0.0325,,0.0,0.0416,0.0354,0.9742,,,0.0,0.069,0.1667,,0.0273,,0.0318,,0.0,,block of flats,0.0246,"Stone, brick",No,1.0,0.0,1.0,0.0,-1811.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100464,0,Cash loans,M,N,N,0,112500.0,345510.0,17640.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008625,-9825,-819,-3990.0,-2491,,1,1,0,1,0,1,Drivers,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,,0.3611072890083497,0.7675231046555077,0.0392,0.0198,0.9791,0.7144,0.0218,0.04,0.0345,0.3333,0.375,0.0171,0.0303,0.0371,0.0077,0.0082,0.0399,0.0205,0.9791,0.7256,0.022,0.0403,0.0345,0.3333,0.375,0.0175,0.0331,0.0386,0.0078,0.0086,0.0396,0.0198,0.9791,0.7182,0.0219,0.04,0.0345,0.3333,0.375,0.0174,0.0308,0.0377,0.0078,0.0083,reg oper account,block of flats,0.0428,"Stone, brick",No,0.0,0.0,0.0,0.0,-1542.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100472,1,Cash loans,M,Y,Y,1,135000.0,545040.0,26509.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-13923,-519,-10704.0,-4739,11.0,1,1,1,1,1,0,Laborers,3.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.3658072346409718,0.2431864804420123,0.0619,0.0626,0.9791,0.7144,0.0243,0.0,0.1379,0.1667,0.2083,0.0,0.0504,0.0537,0.0,0.0,0.063,0.0649,0.9791,0.7256,0.0246,0.0,0.1379,0.1667,0.2083,0.0,0.0551,0.056,0.0,0.0,0.0625,0.0626,0.9791,0.7182,0.0245,0.0,0.1379,0.1667,0.2083,0.0,0.0513,0.0547,0.0,0.0,reg oper account,block of flats,0.0577,Panel,No,1.0,1.0,1.0,1.0,-2527.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100475,0,Revolving loans,F,Y,Y,0,405000.0,495000.0,24750.0,495000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.032561,-20165,-362,-91.0,-3577,5.0,1,1,0,1,0,0,Accountants,1.0,1,1,THURSDAY,17,0,0,0,0,0,0,Self-employed,,0.7797660720509568,0.1766525794312139,0.2216,0.1495,0.9771,,,0.24,0.2069,0.3333,,,,0.2225,,0.0032,0.2258,0.1552,0.9772,,,0.2417,0.2069,0.3333,,,,0.2318,,0.0033,0.2238,0.1495,0.9771,,,0.24,0.2069,0.3333,,,,0.2265,,0.0032,,block of flats,0.1757,,No,1.0,0.0,1.0,0.0,-565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100491,0,Cash loans,M,Y,N,0,193500.0,314100.0,17167.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.0038179999999999,-12018,-644,-1199.0,-560,64.0,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,8,0,0,0,0,1,1,Self-employed,0.1509559220654247,0.0826271298687096,,0.0247,0.0362,0.997,,,0.0,0.0345,0.0833,,,,0.0213,,0.0727,0.0252,0.0375,0.997,,,0.0,0.0345,0.0833,,,,0.0222,,0.0769,0.025,0.0362,0.997,,,0.0,0.0345,0.0833,,,,0.0217,,0.0742,,block of flats,0.0326,Monolithic,No,1.0,0.0,1.0,0.0,-809.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
